Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Temp_Binned,Hour,Weekday,Is_Weekend,Rush_Hour_SL,Time_Category_SL,Road_Type_SL,Weather_Category_SL
2,2016-02-10 08:11:22,39.077332,-84.225014,0.0,2016-02-10 08:16:00,0.1165523996082272,2.7,0.826086956521739,0.9764578051430638,0.0476190476190475,West,0.3198757763975156,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,2,0,1,Morning,Urban,Other
2,2016-02-10 08:50:54,39.955452,-82.795845,0.01,2016-02-10 08:51:00,0.118511263467189,4.4,0.75,0.9750090546903294,0.0100250626566415,WSW,0.248447204968944,0.0,Light Snow,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Very Cold,8,2,0,1,Morning,Urban,Other
3,2016-02-10 09:03:53,40.224586,-82.929085,0.01,2016-02-10 08:55:00,0.1341821743388834,5.0,0.7717391304347825,0.9728359290112276,0.0350877192982455,West,0.3198757763975156,0.01,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,2,0,1,Morning,Urban,Other
3,2016-02-10 09:42:04,39.976398,-83.119225,0.01,2016-02-10 09:50:00,0.1165523996082272,3.4,0.7717391304347825,0.974284679463962,0.0162907268170425,West,0.2857142857142857,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,2,0,1,Morning,Urban,Other
3,2016-02-10 10:38:58,39.98560300000001,-82.939247,0.01,2016-02-10 10:51:00,0.1292850146914789,3.0,0.75,0.9760956175298804,0.0162907268170425,West,0.391304347826087,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,2,0,0,Morning,Urban,Other
3,2016-02-10 17:10:00,41.040714,-81.61314399999998,0.01,2016-02-10 16:54:00,0.1567091087169441,8.6,0.7934782608695652,0.973560304237595,0.0100250626566415,WNW,0.2857142857142857,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,2,0,1,Afternoon,Urban,Other
3,2016-02-10 18:09:00,41.083679,-81.579002,1.28,2016-02-10 18:10:00,0.1567091087169441,7.3,0.7608695652173914,0.9728359290112276,0.0476190476190475,WNW,0.3571428571428571,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,18,2,0,1,Afternoon,Urban,Other
3,2016-02-10 18:41:44,40.766891,-82.42411,0.01,2016-02-10 18:52:00,0.118511263467189,2.9,0.75,0.9764578051430638,0.0852130325814535,WSW,0.3198757763975156,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,18,2,0,1,Afternoon,Urban,Other
3,2016-02-11 05:32:29,41.422199,-81.843018,0.01,2016-02-11 05:51:00,0.098922624877571,0.5,0.5217391304347827,0.9826149945671858,0.1102756892230575,NW,0.3198757763975156,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,5,3,0,0,Night,Urban,Other
3,2016-02-11 05:30:51,41.063995,-81.57294499999998,0.01,2016-02-11 05:30:00,0.098922624877571,1.2,0.7173913043478262,0.9786309308221658,0.0476190476190475,NW,0.2857142857142857,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,5,3,0,0,Night,Urban,Other
2,2016-02-11 06:10:07,39.747753,-84.20558199999998,0.01,2016-02-11 05:56:00,0.0303623898139079,-5.7,0.8586956521739131,0.9855124954726548,0.1228070175438595,West,0.2142857142857143,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Very Cold,6,3,0,1,Night,Urban,Cloudy
2,2016-02-11 06:20:28,38.99408,-84.142021,0.01,2016-02-11 06:16:00,0.1126346718903036,36.4,0.6739130434782608,0.9840637450199202,0.1228070175438595,Calm,0.2142857142857143,0.01,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,Very Cold,6,3,0,1,Night,Urban,Other
3,2016-02-11 06:29:00,41.420818,-81.694008,0.01,2016-02-11 06:53:00,0.1292850146914789,-0.3,0.5543478260869565,0.9818906193408186,0.1228070175438595,NW,0.6428571428571429,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,6,3,0,1,Night,Urban,Other
2,2016-02-11 07:17:58,40.030342,-83.030197,0.01,2016-02-11 06:53:00,0.0215475024485798,-6.8,0.8152173913043479,0.9855124954726548,0.1228070175438595,West,0.2142857142857143,0.01,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Cloudy
2,2016-02-11 07:18:39,39.858089,-82.827904,0.01,2016-02-11 07:15:00,0.0107737512242899,-2.1,0.7934782608695652,0.9847881202462874,0.1228070175438595,SW,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Clear
3,2016-02-11 07:21:55,41.112324,-81.60992399999998,0.01,2016-02-11 07:28:00,0.0793339862879529,0.5,0.7826086956521738,0.9804418688880838,0.0225563909774435,West,0.2142857142857143,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Other
2,2016-02-11 07:28:16,39.994061,-82.729416,0.01,2016-02-11 07:54:00,0.0303623898139079,36.4,0.75,0.9862368706990218,0.1228070175438595,North,0.2142857142857143,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Other
3,2016-02-11 07:29:06,41.355396,-81.81926700000002,0.01,2016-02-11 07:51:00,0.1096963761018609,-1.6,0.4673913043478261,0.9840637450199202,0.1228070175438595,NW,0.5341614906832298,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Cloudy
2,2016-02-11 07:53:55,39.687389,-84.23796800000002,0.0,2016-02-11 07:53:00,0.0499510284035259,36.4,0.75,0.9869612459253894,0.1102756892230575,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,3,0,1,Morning,Urban,Clear
2,2016-02-11 08:07:02,39.751038,-84.214325,0.01,2016-02-11 07:58:00,0.0352595494613124,-1.1,0.8586956521739131,0.9876856211517566,0.1228070175438595,SSW,0.1055900621118012,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,3,0,1,Morning,Urban,Cloudy
2,2016-02-11 08:13:24,39.749916,-84.139359,0.01,2016-02-11 07:58:00,0.0352595494613124,-1.1,0.8586956521739131,0.9876856211517566,0.1228070175438595,SSW,0.1055900621118012,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,3,0,1,Morning,Urban,Cloudy
2,2016-02-11 08:23:17,39.97509,-82.88460500000002,0.01,2016-02-11 08:51:00,0.0793339862879529,2.7,0.6739130434782608,0.987323433538573,0.1102756892230575,WNW,0.1428571428571428,0.01,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,8,3,0,1,Morning,Urban,Other
2,2016-02-11 08:34:14,40.11195,-83.016663,0.48,2016-02-11 08:53:00,0.0793339862879529,1.5,0.75,0.9869612459253894,0.1228070175438595,West,0.1770186335403727,0.01,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,3,0,1,Morning,Urban,Other
3,2016-02-11 08:29:21,41.424313,-81.57914,0.01,2016-02-11 08:53:00,0.138099902056807,-0.2,0.4999999999999999,0.983339369793553,0.1228070175438595,WNW,0.7484472049689442,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,3,0,1,Morning,Urban,Other
2,2016-02-11 09:16:13,39.691864,-84.211166,0.0,2016-02-11 08:53:00,0.0793339862879529,36.4,0.7065217391304348,0.9876856211517566,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,3,0,1,Morning,Urban,Clear
2,2016-02-11 09:16:13,39.769173,-84.20728299999998,0.0,2016-02-11 08:56:00,0.068560235063663,0.2,0.75,0.98804780876494,0.1228070175438595,WNW,0.1770186335403727,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,9,3,0,1,Morning,Urban,Cloudy
2,2016-02-11 09:31:23,39.75452,-84.159279,0.01,2016-02-11 09:58:00,0.0950048971596474,7.7,0.7173913043478262,0.989134371604491,0.1228070175438595,Variable,0.0714285714285714,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,3,0,1,Morning,Urban,Other
3,2016-02-11 09:37:31,39.874947,-83.003937,0.01,2016-02-11 09:35:00,0.0636630754162585,2.2,0.7608695652173914,0.9865990583122056,0.1228070175438595,South,0.1055900621118012,0.01,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,3,0,1,Morning,Urban,Other
2,2016-02-11 09:46:39,39.769596,-84.176964,0.01,2016-02-11 09:58:00,0.0950048971596474,7.7,0.7173913043478262,0.989134371604491,0.1228070175438595,Variable,0.0714285714285714,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,3,0,1,Morning,Urban,Other
2,2016-02-11 10:48:29,39.776417,-84.23026999999998,0.0,2016-02-11 10:56:00,0.138099902056807,6.1,0.6521739130434783,0.989134371604491,0.1228070175438595,WNW,0.2857142857142857,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,3,0,0,Morning,Urban,Cloudy
2,2016-02-11 10:53:56,39.64185,-84.227455,0.0,2016-02-11 10:53:00,0.138099902056807,8.7,0.4999999999999999,0.9887721839913074,0.1228070175438595,WNW,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,3,0,0,Morning,Urban,Clear
2,2016-02-11 11:21:42,39.76028400000001,-84.196434,0.01,2016-02-11 10:58:00,0.1429970617042115,7.5,0.5869565217391304,0.989134371604491,0.1228070175438595,WNW,0.248447204968944,0.01,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,11,3,0,0,Morning,Urban,Cloudy
2,2016-02-11 12:24:45,39.802528,-84.220093,0.01,2016-02-11 11:56:00,0.1567091087169441,9.3,0.6195652173913044,0.989134371604491,0.1228070175438595,WNW,0.248447204968944,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,3,0,0,Morning,Urban,Cloudy
2,2016-02-11 12:24:18,39.828781,-84.19839499999998,0.01,2016-02-11 11:56:00,0.1567091087169441,9.3,0.6195652173913044,0.989134371604491,0.1228070175438595,WNW,0.248447204968944,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,12,3,0,0,Morning,Urban,Cloudy
2,2016-02-11 13:44:46,39.733337,-84.180359,0.01,2016-02-11 13:58:00,0.1733594515181195,13.0,0.4456521739130435,0.9884099963781238,0.1228070175438595,West,0.1770186335403727,0.01,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,13,3,0,0,Afternoon,Urban,Cloudy
2,2016-02-11 14:16:49,39.759426,-84.138367,0.01,2016-02-11 13:58:00,0.1733594515181195,13.0,0.4456521739130435,0.9884099963781238,0.1228070175438595,West,0.1770186335403727,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,3,0,0,Afternoon,Urban,Cloudy
2,2016-02-11 15:34:06,39.78361500000001,-84.227531,0.0,2016-02-11 15:56:00,0.1674828599412341,14.6,0.5326086956521738,0.989134371604491,0.1228070175438595,WNW,0.1055900621118012,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,3,0,0,Afternoon,Urban,Cloudy
2,2016-02-11 16:34:27,39.74004,-84.194923,0.01,2016-02-11 16:56:00,0.1674828599412341,11.4,0.5326086956521738,0.9894965592176744,0.1228070175438595,North,0.2142857142857143,0.01,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,3,0,1,Afternoon,Urban,Cloudy
3,2016-02-11 17:10:00,39.735199,-84.204948,0.01,2016-02-11 16:56:00,0.1674828599412341,11.4,0.5326086956521738,0.9894965592176744,0.1228070175438595,North,0.2142857142857143,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,3,0,1,Afternoon,Urban,Cloudy
2,2016-02-11 18:27:00,39.749035,-84.20474200000002,0.01,2016-02-11 17:58:00,0.1674828599412341,11.4,0.4673913043478261,0.9898587468308582,0.1228070175438595,NW,0.2142857142857143,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,18,3,0,1,Afternoon,Urban,Cloudy
3,2016-02-11 19:11:00,39.969223,-82.984131,0.01,2016-02-11 18:51:00,0.1478942213516161,36.4,0.5326086956521738,0.9898587468308582,0.1102756892230575,Calm,0.2142857142857143,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Very Cold,19,3,0,1,Evening,Urban,Other
3,2016-02-11 19:22:00,39.995369,-82.985085,0.01,2016-02-11 19:51:00,0.1292850146914789,11.7,0.5869565217391304,0.9902209344440418,0.1228070175438595,SW,0.0714285714285714,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Very Cold,19,3,0,1,Evening,Urban,Cloudy
3,2016-02-11 20:48:00,39.744873,-84.205025,0.01,2016-02-11 20:56:00,0.1292850146914789,36.4,0.6521739130434783,0.9902209344440418,0.1228070175438595,Calm,0.2142857142857143,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,3,0,0,Evening,Urban,Cloudy
2,2016-02-12 16:16:51,39.749786,-84.199493,0.0,2016-02-12 16:13:00,0.2223310479921646,14.3,0.5543478260869565,0.9789931184353494,0.1228070175438595,West,0.4627329192546585,0.01,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Other
2,2016-02-12 16:42:52,39.780331,-84.195076,0.01,2016-02-12 16:58:00,0.2115572967678746,12.9,0.6304347826086956,0.9815284317276348,0.0852130325814535,West,0.4627329192546585,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Other
3,2016-02-12 17:47:41,40.109928,-82.97820300000002,1.67,2016-02-12 17:50:00,0.1870714985308521,11.1,0.7826086956521738,0.9786309308221658,0.0350877192982455,West,0.3571428571428571,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Other
3,2016-02-12 20:04:00,40.11195,-83.016663,0.94,2016-02-12 19:53:00,0.1478942213516161,1.6,0.6847826086956521,0.9826149945671858,0.0601503759398495,NW,0.7142857142857144,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,4,0,0,Evening,Urban,Other
3,2016-02-12 20:12:00,40.112156,-83.035072,0.94,2016-02-12 19:53:00,0.1478942213516161,1.6,0.6847826086956521,0.9826149945671858,0.0601503759398495,NW,0.7142857142857144,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,4,0,0,Evening,Urban,Other
3,2016-02-12 20:41:00,39.871761,-82.933449,2.79,2016-02-12 20:35:00,0.1567091087169441,3.2,0.5869565217391304,0.9822528069540022,0.1228070175438595,NW,0.6770186335403728,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,20,4,0,0,Evening,Urban,Cloudy
3,2016-02-12 23:48:00,39.934517,-82.86065699999997,0.01,2016-02-12 23:51:00,0.118511263467189,1.7,0.6521739130434783,0.9865990583122056,0.1228070175438595,NW,0.391304347826087,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,23,4,0,0,Evening,Urban,Cloudy
3,2016-02-13 11:05:00,40.02404,-82.99479699999998,0.01,2016-02-13 10:51:00,0.0597453476983349,-4.5,0.391304347826087,0.997102499094531,0.1228070175438595,NW,0.3198757763975156,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,5,1,0,Morning,Urban,Cloudy
3,2016-02-13 11:05:21,41.014015,-81.932777,0.01,2016-02-13 10:56:00,0.0411361410381978,-8.4,0.576086956521739,0.994929373415429,0.1228070175438595,WNW,0.391304347826087,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,5,1,0,Morning,Urban,Cloudy
2,2016-02-13 11:17:01,40.575069,-82.528145,0.01,2016-02-13 10:52:00,0.0303623898139079,-8.3,0.5434782608695652,0.9952915610286126,0.1228070175438595,WNW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,5,1,0,Morning,Urban,Clear
3,2016-02-13 11:25:42,39.996578,-84.21680500000002,0.01,2016-02-13 10:56:00,0.068560235063663,-1.8,0.4673913043478261,0.9981890619340816,0.1228070175438595,NW,0.248447204968944,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,5,1,0,Morning,Urban,Cloudy
3,2016-02-13 12:56:31,39.986324,-82.985458,0.01,2016-02-13 12:51:00,0.0881488736532811,-3.4,0.3804347826086956,0.9967403114813472,0.1228070175438595,NNW,0.4627329192546585,0.01,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,5,1,0,Morning,Urban,Cloudy
3,2016-02-13 12:55:47,40.013062,-82.90213,0.01,2016-02-13 12:51:00,0.0881488736532811,-3.4,0.3804347826086956,0.9967403114813472,0.1228070175438595,NNW,0.4627329192546585,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,5,1,0,Morning,Urban,Cloudy
3,2016-02-14 10:13:00,39.981709,-82.98436,0.01,2016-02-14 09:51:00,0.0597453476983349,0.4,0.6739130434782608,0.9963781238681636,0.1228070175438595,SE,0.1428571428571428,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,6,1,0,Morning,Urban,Cloudy
3,2016-02-14 10:49:23,39.953022,-82.99889399999998,0.01,2016-02-14 10:51:00,0.0881488736532811,-0.2,0.6195652173913044,0.9956537486417965,0.1228070175438595,SSE,0.2857142857142857,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,6,1,0,Morning,Urban,Cloudy
3,2016-02-14 10:41:57,39.973812,-82.983162,0.01,2016-02-14 10:51:00,0.0881488736532811,-0.2,0.6195652173913044,0.9956537486417965,0.1228070175438595,SSE,0.2857142857142857,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,6,1,0,Morning,Urban,Cloudy
3,2016-02-14 18:15:23,39.978306,-82.852554,0.01,2016-02-14 18:06:00,0.1165523996082272,3.4,0.7717391304347825,0.9862368706990218,0.0037593984962405,ESE,0.2857142857142857,0.0,Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,18,6,1,1,Afternoon,Urban,Other
